Property Name,Floorplan,Unit,Floor,Bedrooms,Bathrooms,Partial Bathrooms,SF,Available On,Deposit,Term,Est AMI Level,Last Asking Rent,Asking Rent PSF,Last Effective Rent,Effective Rent PSF,On Market Date,Off Market Date,Days on Market,Days Vacant
Cortland on the River,Hurley,143,4,1,1,,743,9/16/2025,,,120%,1714,2.31,1714,2.31,2025-07-09,2025-09-01,55,0
Cortland on the River,Hurley,540,5,1,1,,743,7/31/2024,565,13,120%,1930,2.6,1930,2.6,2024-05-18,2024-07-12,56,0
Cortland on the River,Hurley,540,5,1,1,,743,3/28/2025,565,,120%,1733,2.33,1733,2.33,2025-01-10,2025-04-10,91,14
Cortland on the River,Hurley,542,4,1,1,,743,11/11/2023,,,120%,1802,2.43,1652,2.22,2023-07-23,2023-10-04,74,0
Cortland on the River,Hurley,542,4,1,1,,743,11/18/2025,,,120%,1737,2.34,1654,2.23,2025-09-01,2025-10-29,59,0
Cortland on the River,Hurley,242,,1,1,,743,8/21/2025,,,120%,1741,2.34,1741,2.34,2025-06-12,2025-07-02,21,0
Cortland on the River,Hurley,221,2,1,1,,743,7/1/2023,,,120%,1878,2.53,1778,2.39,,2023-06-29,,
Cortland on the River,Hurley,221,2,1,1,,743,4/3/2026,,,120%,1755,2.36,1755,2.36,2026-02-10,2026-03-04,23,0
Cortland on the River,Hurley,327,,1,1,,743,4/6/2024,,,120%,1759,2.37,1759,2.37,2024-01-23,2024-02-06,15,0
Cortland on the River,Hurley,232,2,1,1,,743,3/16/2024,,,120%,1759,2.37,1612,2.17,2024-01-09,2024-01-20,12,0
Cortland on the River,Hurley,433,,1,1,,743,2/23/2025,565,,120%,1772,2.38,1772,2.38,2024-12-07,2025-03-21,105,27
Cortland on the River,Hurley,432,,1,1,,743,11/22/2025,,,120%,1787,2.41,1581,2.13,2025-09-09,2026-01-04,118,44
Cortland on the River,Hurley,132,1,1,1,,743,10/25/2023,,,120%,1630,2.19,1494,2.01,2023-09-07,2023-11-22,77,29
Cortland on the River,Hurley,132,1,1,1,,743,8/24/2024,565,16,120%,1682,2.26,1682,2.26,2024-06-13,2024-09-11,91,19
Cortland on the River,Hurley,132,1,1,1,,743,10/7/2025,,,120%,1787,2.41,1581,2.13,2025-10-07,2025-12-18,73,73
Cortland on the River,Hurley,321,,1,1,,743,12/1/2023,,,120%,1630,2.19,1494,2.01,2023-09-19,2023-12-18,91,18
Cortland on the River,Hurley,321,,1,1,,743,1/7/2025,565,15,120%,1722,2.32,1722,2.32,2024-11-01,2024-12-08,38,0
Cortland on the River,Hurley,321,,1,1,,743,4/15/2026,565,,120%,1790,2.41,1790,2.41,2026-01-29,2026-03-18,49,0
Cortland on the River,Hurley,426,,1,1,,743,5/2/2024,565,14,120%,1801,2.42,1765,2.38,2024-02-19,2024-02-24,6,0
Cortland on the River,Hurley,426,,1,1,,743,5/12/2026,,,120%,1794,2.41,1587,2.14,2026-02-13,2026-02-18,6,0
Cortland on the River,Hurley,443,,1,1,,743,11/28/2024,565,17,120%,1607,2.16,1607,2.16,2024-09-21,2024-10-27,37,0
Cortland on the River,Hurley,443,,1,1,,743,5/6/2026,565,,120%,1794,2.41,1752,2.36,2026-02-26,2026-05-01,65,0
Cortland on the River,Hurley,440,4,1,1,,743,8/17/2025,,,120%,1804,2.43,1804,2.43,2025-05-30,2025-09-01,95,16
Cortland on the River,Hurley,322,,1,1,,743,7/20/2024,565,13,120%,1940,2.61,1940,2.61,2024-05-18,2024-07-15,59,0
Cortland on the River,Hurley,322,,1,1,,743,8/7/2025,,,120%,1816,2.44,1816,2.44,2025-05-30,2025-06-27,29,0
Cortland on the River,Hurley,533,,1,1,,743,6/15/2024,565,14,120%,1962,2.64,1962,2.64,2024-03-31,2024-06-07,69,0
Cortland on the River,Hurley,533,,1,1,,743,11/19/2024,565,,120%,1722,2.32,1722,2.32,2024-09-20,2025-03-21,183,123
Cortland on the River,Hurley,533,,1,1,,743,1/29/2026,,,120%,1819,2.45,1819,2.45,2025-12-24,2026-03-03,70,34
Cortland on the River,Hurley,527,,1,1,,743,3/11/2026,,,120%,1822,2.45,1612,2.17,2026-01-05,2026-01-22,18,0
Cortland on the River,Hurley,522,,1,1,,743,12/20/2023,,,120%,1779,2.39,1631,2.2,2023-10-05,2023-10-19,15,0
Cortland on the River,Hurley,522,,1,1,,743,6/27/2025,,,120%,1768,2.38,1768,2.38,2025-03-30,2025-04-02,4,0
Cortland on the River,Hurley,522,,1,1,,743,6/17/2026,565,,120%,1835,2.47,1682,2.26,2026-03-22,2026-03-29,8,0
Cortland on the River,Hurley,332,3,1,1,,743,8/5/2025,,,120%,1837,2.47,1625,2.19,2025-05-28,2025-12-18,205,136
Cortland on the River,Hurley,422,,1,1,,743,4/6/2024,565,14,120%,1751,2.36,1715,2.31,2024-01-25,2024-02-23,30,0
Cortland on the River,Hurley,422,,1,1,,743,8/7/2025,,,120%,1839,2.48,1839,2.48,2025-05-18,2025-07-08,52,0
Cortland on the River,Hurley,419,,1,1,,743,7/6/2025,,,120%,1866,2.51,1866,2.51,2025-06-05,2025-07-01,27,0
Cortland on the River,Hurley,342,3,1,1,,743,6/18/2024,565,14,120%,1781,2.4,1781,2.4,2024-04-12,2024-04-20,9,0
Cortland on the River,Hurley,342,3,1,1,,743,9/5/2026,565,,120%,1867,2.51,1867,2.51,2026-07-01,2026-07-03,3,0
Cortland on the River,Hurley,318,,1,1,,743,4/20/2024,,,120%,1711,2.3,1711,2.3,2024-02-07,2024-02-12,6,0
Cortland on the River,Hurley,318,,1,1,,743,11/5/2025,565,,120%,1869,2.52,1827,2.46,2025-12-18,2026-05-01,135,135
Cortland on the River,Hurley,226,,1,1,,743,10/17/2025,,,120%,1851,2.49,1851,2.49,2025-07-04,2025-09-04,63,0
Cortland on the River,Hurley,226,,1,1,,743,7/24/2026,565,,120%,1875,2.52,1719,2.31,2026-03-26,2026-04-02,8,0
Cortland on the River,Hurley,333,,1,1,,743,6/23/2025,,,120%,1890,2.54,1890,2.54,2025-04-16,2025-04-27,12,0
Cortland on the River,Hurley,526,5,1,1,,743,1/18/2024,,,120%,1705,2.29,1563,2.1,2023-11-18,2023-12-03,16,0
Cortland on the River,Hurley,526,5,1,1,,743,7/5/2025,,,120%,1915,2.58,1915,2.58,2025-04-23,2025-05-03,11,0
Cortland on the River,Hurley,133,3,1,1,,743,2/7/2026,565,,120%,1925,2.59,1925,2.59,2025-12-18,2026-05-17,151,100
Cortland on the River,Hurley,521,,1,1,,743,6/4/2024,565,14,120%,1912,2.57,1912,2.57,2024-03-27,2024-06-02,68,0
Cortland on the River,Hurley,521,,1,1,,743,7/21/2025,,,120%,1841,2.48,1841,2.48,2025-05-16,2025-06-20,36,0
Cortland on the River,Hurley,521,,1,1,,743,7/29/2026,565,,120%,1950,2.62,1950,2.62,2026-05-13,2026-06-22,41,0
Cortland on the River,Hurley,427,,1,1,,743,8/24/2023,,,120%,1928,2.59,1886,2.54,,2023-07-01,,
Cortland on the River,Hurley,427,,1,1,,743,4/23/2024,565,14,120%,1801,2.42,1801,2.42,2024-02-16,2024-02-21,6,0
Cortland on the River,Hurley,427,,1,1,,743,5/30/2025,,,120%,1765,2.38,1765,2.38,2025-03-21,2025-03-24,4,0
Cortland on the River,Hurley,427,,1,1,,743,9/8/2026,565,,120%,1975,2.66,1975,2.66,2026-06-19,2026-06-25,7,0
Cortland on the River,Afton,141,4,1,1,,751,6/30/2023,,,80%,1784,2.38,1742,2.32,2023-06-21,2023-07-20,30,21
Cortland on the River,Afton,141,4,1,1,,751,11/15/2024,565,,80%,1530,2.04,1530,2.04,2024-08-22,2025-03-21,212,127
Cortland on the River,Afton,141,4,1,1,,751,6/9/2026,565,,80%,1685,2.24,1545,2.06,2026-03-17,2026-03-31,15,0
Cortland on the River,Afton,514,,1,1,,789,1/25/2025,565,14,80%,1682,2.13,1682,2.13,2024-11-05,2024-11-16,12,0
Cortland on the River,Afton,314,,1,1,,789,3/21/2024,,,80%,1684,2.13,1684,2.13,2024-01-10,2024-01-27,18,0
Cortland on the River,Afton,114,,1,1,,789,3/27/2026,565,,80%,1700,2.15,1558,1.97,2026-01-22,2026-04-07,76,12
Cortland on the River,Afton,414,,1,1,,789,8/20/2024,565,16,120%,1657,2.1,1657,2.1,2024-03-26,2024-09-13,172,25
Cortland on the River,Afton,414,,1,1,,789,3/27/2026,565,,120%,1730,2.19,1730,2.19,2025-12-18,2026-03-08,81,0
Cortland on the River,Afton,214,,1,1,,789,11/18/2025,,,120%,1763,2.23,1763,2.23,2025-09-27,2025-10-12,16,0
Cortland on the River,Beck,109,,1,1,,829,4/27/2024,565,14,80%,1626,1.96,1626,1.96,2024-02-18,2024-02-19,2,0
Cortland on the River,Beck,409,,1,1,,829,7/7/2023,,,80%,1580,1.91,1448,1.75,,2023-10-31,,
Cortland on the River,Beck,409,,1,1,,829,4/8/2025,565,3,80%,1655,2,1655,2,2025-01-31,2025-02-05,6,0
Cortland on the River,Beck,309,,1,1,,829,5/25/2024,565,12,80%,1769,2.13,1622,1.96,2024-03-19,2024-04-02,15,0
Cortland on the River,Beck,309,,1,1,,829,12/16/2025,,,80%,1662,2,1470,1.77,2025-10-18,2026-01-10,85,26
Cortland on the River,Beck,509,,1,1,,829,11/9/2024,565,16,120%,1702,2.05,1702,2.05,2024-09-09,2024-11-23,76,15
Cortland on the River,Beck,509,,1,1,,829,2/10/2026,,,120%,1744,2.1,1543,1.86,2025-12-18,2026-02-26,71,17
Cortland on the River,Beck,209,,1,1,,829,7/12/2023,,,120%,1573,1.9,1442,1.74,,2023-10-16,,
Cortland on the River,Beck,209,,1,1,,829,10/30/2024,565,15,120%,1607,1.94,1607,1.94,2024-08-17,2024-09-17,32,0
Cortland on the River,Beck,209,,1,1,,829,9/6/2025,,,120%,1764,2.13,1764,2.13,2025-06-26,2025-09-01,68,0
Cortland on the River,Nova,348,3,2,2,,987,8/30/2023,565,12,120%,2048,2.07,1877,1.9,,2024-04-18,,
Cortland on the River,Nova,347,,2,2,,987,7/20/2024,565,14,120%,2127,2.16,2127,2.16,2024-04-13,2024-04-30,18,0
Cortland on the River,Nova,148,1,2,2,,987,8/3/2024,565,14,120%,2158,2.19,2158,2.19,2024-05-25,2024-05-30,6,0
Cortland on the River,Nova,447,,2,2,,987,6/27/2024,565,12,120%,2237,2.27,2051,2.08,2024-04-06,2024-04-11,6,0
Cortland on the River,Nova,548,,2,2,,987,8/23/2023,,,120%,1979,2.01,1814,1.84,2023-07-13,2023-12-22,163,122
Cortland on the River,Nova,247,,2,2,,987,6/6/2025,,,120%,2147,2.18,2147,2.18,2025-04-19,2025-05-01,13,0
Cortland on the River,Nova,247,,2,2,,987,6/22/2026,565,,120%,2050,2.08,1967,1.99,2026-04-08,2026-04-19,12,0
Cortland on the River,Nova,547,,2,2,,987,6/29/2024,565,14,120%,2197,2.23,2197,2.23,2024-04-16,2024-05-12,27,0
Cortland on the River,Nova,547,,2,2,,987,6/2/2025,,,120%,2186,2.21,2186,2.21,2025-03-28,2025-04-21,25,0
Cortland on the River,Nova,547,,2,2,,987,1/28/2026,,,120%,2055,2.08,1818,1.84,2025-12-18,2026-01-30,44,3
Cortland on the River,Nova,147,1,2,2,,987,4/8/2025,565,,120%,2069,2.1,2069,2.1,2025-01-23,2025-05-28,126,51
Cortland on the River,Nova,428,,2,2,,987,10/17/2025,,,120%,2122,2.15,1877,1.9,2025-09-01,2026-01-11,133,87
Cortland on the River,Nova,248,,2,2,,987,7/19/2025,,,120%,2134,2.16,2134,2.16,2025-04-26,2025-06-07,43,0
Cortland on the River,Nova,328,,2,2,,987,6/2/2026,565,,120%,2195,2.22,2112,2.14,2026-03-07,2026-04-16,41,0
Cortland on the River,Nova,528,,2,2,,987,6/16/2025,,,120%,2316,2.35,2316,2.35,2025-04-07,2025-07-01,86,16
Cortland on the River,Nova,517,,2,2,,991,10/11/2023,,,120%,2437,2.46,2354,2.38,2023-07-20,2023-07-26,7,0
Cortland on the River,Nova,517,,2,2,,991,5/14/2024,565,12,120%,2282,2.3,2092,2.11,2024-03-07,2024-03-10,4,0
Cortland on the River,Nova,517,,2,2,,991,1/27/2025,565,14,120%,2218,2.24,2218,2.24,2024-11-02,2024-11-26,25,0
Cortland on the River,Nova,117,1,2,2,,991,9/7/2024,565,16,120%,2292,2.31,2292,2.31,2024-03-26,2024-08-19,147,0
Cortland on the River,Nova,217,,2,2,,991,1/18/2024,565,12,120%,2163,2.18,1983,2,2024-02-07,2024-03-29,52,52
Cortland on the River,Nova,217,,2,2,,991,2/1/2026,,,120%,2147,2.17,1899,1.92,2025-12-18,2026-01-17,31,0
Cortland on the River,Nova,437,,2,2,,991,1/27/2024,,,120%,2093,2.11,2093,2.11,2024-01-27,2024-01-30,4,4
Cortland on the River,Nova,437,,2,2,,991,3/24/2025,565,,120%,2231,2.25,2231,2.25,2025-01-14,2025-05-15,122,53
Cortland on the River,Nova,437,,2,2,,991,11/18/2025,565,,120%,2155,2.17,2155,2.17,2025-09-10,2026-03-17,189,120
Cortland on the River,Nova,337,,2,2,,991,8/16/2023,,,120%,2377,2.4,2277,2.3,,2023-06-25,,
Cortland on the River,Nova,337,,2,2,,991,11/8/2025,565,,120%,2185,2.2,2102,2.12,2025-09-01,2026-04-19,231,163
Cortland on the River,Nova,317,,2,2,,991,5/8/2025,,,120%,2188,2.21,2188,2.21,2025-03-21,2025-03-27,7,0
Cortland on the River,Nova,317,,2,2,,991,5/27/2026,,,120%,2190,2.21,2190,2.21,2026-02-16,2026-03-04,17,0
Cortland on the River,Nova,137,3,2,2,,991,4/30/2025,,,120%,2063,2.08,2063,2.08,2025-03-21,2025-04-08,19,0
Cortland on the River,Nova,137,3,2,2,,991,6/30/2026,565,,120%,2195,2.21,2195,2.21,2026-04-25,2026-05-11,17,0
Cortland on the River,Lotus,210,,2,2,,993,1/13/2024,565,12,120%,1971,1.98,1807,1.82,2023-11-12,2024-04-10,151,89
Cortland on the River,Lotus,241,2,2,2,,993,5/4/2024,565,14,120%,2047,2.06,2047,2.06,2024-02-21,2024-04-23,63,0
Cortland on the River,Lotus,441,,2,2,,993,8/30/2023,,,80%,1885,1.9,1885,1.9,2023-06-21,2024-01-27,221,151
Cortland on the River,Lotus,110,,2,2,,993,2/24/2026,,,120%,1927,1.94,1704,1.72,2025-12-18,2025-12-27,10,0
Cortland on the River,Lotus,311,,2,2,,993,2/14/2024,,,120%,1978,1.99,1813,1.83,2023-12-22,2024-01-14,24,0
Cortland on the River,Lotus,311,,2,2,,993,3/27/2025,565,,120%,2043,2.06,2043,2.06,2024-12-30,2025-03-21,82,0
Cortland on the River,Lotus,311,,2,2,,993,1/1/2026,,,120%,1997,2.01,1766,1.78,2025-10-26,2026-01-08,75,8
Cortland on the River,Lotus,310,,2,2,,993,4/3/2025,565,3,120%,2053,2.07,2053,2.07,2025-01-17,2025-02-05,20,0
Cortland on the River,Lotus,310,,2,2,,993,12/23/2025,,,120%,1997,2.01,1766,1.78,2025-10-17,2026-01-17,93,26
Cortland on the River,Lotus,511,,2,2,,993,8/10/2025,,,120%,2164,2.18,2164,2.18,2025-06-05,2025-06-07,3,0
Cortland on the River,Lotus,511,,2,2,,993,1/24/2026,,,120%,2000,2.01,1769,1.78,2025-12-18,2026-01-29,43,6
Cortland on the River,Lotus,423,,2,2,,993,8/31/2023,,,120%,2322,2.34,2239,2.25,,2023-07-27,,
Cortland on the River,Lotus,423,,2,2,,993,9/7/2024,565,18,120%,2278,2.29,2278,2.29,2024-06-15,2024-07-23,39,0
Cortland on the River,Lotus,423,,2,2,,993,3/24/2026,,,120%,2053,2.07,1816,1.83,2026-01-17,2026-02-28,43,0
Cortland on the River,Lotus,510,,2,2,,993,1/30/2025,565,,120%,2068,2.08,2068,2.08,2024-11-20,2025-03-21,122,51
Cortland on the River,Lotus,111,1,2,2,,993,7/25/2026,565,,120%,2091,2.11,2091,2.11,2026-05-21,2026-05-22,2,0
Cortland on the River,Lotus,211,,2,2,,993,10/1/2024,565,16,120%,1872,1.89,1872,1.89,2024-07-26,2024-09-09,46,0
Cortland on the River,Lotus,211,,2,2,,993,8/31/2025,,,120%,2116,2.13,2116,2.13,2025-06-19,2025-09-01,75,2
Cortland on the River,Lotus,411,,2,2,,993,6/30/2025,,,120%,2139,2.15,2139,2.15,2025-04-29,2025-05-28,30,0
Cortland on the River,Lotus,411,,2,2,,993,9/8/2026,565,,120%,2218,2.23,2218,2.23,2026-06-11,2026-06-29,19,0
Cortland on the River,Lotus,323,,2,2,,993,7/6/2024,565,14,120%,2197,2.21,2197,2.21,2024-04-03,2024-04-25,23,0
Cortland on the River,Lotus,323,,2,2,,993,7/13/2025,,,120%,2239,2.25,2239,2.25,2025-05-08,2025-05-30,23,0
Cortland on the River,Lotus,410,,2,2,,993,12/20/2023,,,120%,1986,2,1820,1.83,2023-10-11,2023-11-12,33,0
Cortland on the River,Lotus,410,,2,2,,993,9/29/2026,565,,120%,2249,2.26,2249,2.26,2026-07-11,,5,0
Cortland on the River,Nova,446,,2,2,,1036,1/23/2026,565,,120%,2185,2.11,2003,1.93,2025-12-18,2026-04-07,111,75
Cortland on the River,Nova,334,,2,2,,1036,4/15/2025,,,120%,2238,2.16,2238,2.16,2025-03-21,2025-03-29,9,0
Cortland on the River,Nova,346,3,2,2,,1036,1/25/2024,565,14,120%,2196,2.12,2196,2.12,2024-01-30,2024-04-19,81,81
Cortland on the River,Nova,346,3,2,2,,1036,8/27/2024,565,,120%,2183,2.11,2183,2.11,2024-08-02,2025-04-17,259,234
Cortland on the River,Nova,346,3,2,2,,1036,11/26/2025,565,,120%,2250,2.17,2062,1.99,2025-09-20,2026-04-13,206,139
Cortland on the River,Nova,135,1,2,2,,1036,12/22/2023,565,14,120%,2153,2.08,2153,2.08,2024-01-27,2024-04-23,88,88
Cortland on the River,Nova,135,1,2,2,,1036,7/3/2025,,,120%,2291,2.21,2291,2.21,2025-04-29,2025-06-27,60,0
Cortland on the River,Nova,135,1,2,2,,1036,4/30/2026,565,,120%,2256,2.18,2214,2.14,2026-02-25,2026-04-28,63,0
Cortland on the River,Nova,245,2,2,2,,1036,8/27/2026,565,,120%,2358,2.28,2358,2.28,2025-09-09,2026-06-25,290,0
Cortland on the River,Nova,434,,2,2,,1036,2/11/2025,565,14,120%,2293,2.21,2293,2.21,2024-12-06,2024-12-07,2,0
Cortland on the River,Nova,434,,2,2,,1036,9/9/2025,,,120%,2391,2.31,2391,2.31,2025-07-05,2025-07-08,4,0
Cortland on the River,Nova,134,1,2,2,,1036,8/3/2025,,,120%,2289,2.21,2289,2.21,2025-05-15,2025-06-10,27,0
Cortland on the River,Nova,134,1,2,2,,1036,8/12/2026,565,,120%,2418,2.33,2335,2.25,2026-06-04,2026-06-08,5,0
Cortland on the River,Nova,335,,2,2,,1036,8/18/2026,565,,120%,2435,2.35,2352,2.27,2026-06-04,2026-06-10,7,0
Cortland on the River,Nova,205,,2,2,,1072,12/29/2023,565,14,120%,2062,1.92,2062,1.92,2024-01-27,2024-02-18,23,23
Cortland on the River,Nova,505,,2,2,,1072,12/10/2024,565,17,120%,2102,1.96,2102,1.96,2024-10-04,2024-10-22,19,0
Cortland on the River,Nova,235,,2,2,,1072,8/30/2024,565,18,120%,2180,2.03,2180,2.03,2024-05-30,2024-10-09,133,41
Cortland on the River,Nova,435,4,2,2,,1072,5/7/2024,565,12,120%,2327,2.17,2327,2.17,2024-03-01,2024-05-14,75,8
Cortland on the River,Nova,146,,2,2,,1072,1/11/2024,,,120%,1947,1.82,1947,1.82,2024-01-11,2024-01-27,17,17
Cortland on the River,Nova,145,4,2,2,,1072,9/23/2023,,,120%,1966,1.83,1966,1.83,2023-07-26,2024-01-27,186,127
Cortland on the River,Nova,345,3,2,2,,1072,12/31/2024,565,,120%,2077,1.94,2077,1.94,2024-07-23,2025-03-21,242,81
Cortland on the River,Nova,535,,2,2,,1072,12/22/2023,,,120%,2110,1.97,1934,1.8,2023-12-22,2024-01-11,21,21
Cortland on the River,Nova,105,,2,2,,1072,2/10/2025,565,3,120%,2033,1.9,2033,1.9,2024-11-16,2025-01-28,74,0
Cortland on the River,Nova,105,,2,2,,1072,3/6/2026,,,120%,1955,1.82,1729,1.61,2025-12-24,2026-01-29,37,0
Cortland on the River,Nova,105,,2,2,,1072,5/8/2026,565,,120%,2120,1.98,2078,1.94,2026-05-01,2026-05-03,3,0
Cortland on the River,Nova,405,,2,2,,1072,4/20/2024,565,14,120%,2227,2.08,2227,2.08,2024-02-15,2024-02-18,4,0
Cortland on the River,Nova,405,,2,2,,1072,9/25/2024,565,,120%,2058,1.92,2058,1.92,2024-07-31,2025-03-21,234,178
Cortland on the River,Nova,405,,2,2,,1072,2/6/2026,565,,120%,2160,2.01,1980,1.85,2026-01-19,2026-04-13,85,67
Cortland on the River,Nova,534,5,2,2,,1072,3/17/2025,565,3,120%,2328,2.17,2328,2.17,2025-01-09,2025-01-17,9,0
Cortland on the River,Lotus,136,1,2,2,,1105,11/9/2024,565,14,80%,1922,1.74,1922,1.74,2024-08-09,2024-09-21,44,0
Cortland on the River,Lotus,436,,2,2,,1105,7/24/2024,565,14,120%,2282,2.07,2282,2.07,2024-04-23,2024-05-10,18,0
Cortland on the River,Lotus,236,,2,2,,1105,12/15/2023,,,120%,2036,1.84,1866,1.69,2023-09-29,2023-12-24,87,10
Cortland on the River,Lotus,336,,2,2,,1105,1/2/2025,565,14,120%,2022,1.83,2022,1.83,2024-10-27,2024-10-31,5,0
Cortland on the River,Lotus,336,,2,2,,1105,3/10/2026,,,120%,2045,1.85,1809,1.64,2025-12-30,2026-02-18,51,0
Cortland on the River,Lotus,536,,2,2,,1105,8/23/2025,,,120%,2090,1.89,1849,1.67,2025-06-19,2026-02-01,228,163
Cortland on the River,Windsor,212,,2,2,,1147,12/13/2023,,,120%,2086,1.82,1912,1.67,2023-09-25,2023-11-17,54,0
Cortland on the River,Windsor,212,,2,2,,1147,2/20/2025,565,,120%,2143,1.87,2143,1.87,2024-12-08,2025-03-21,104,30
Cortland on the River,Windsor,412,,2,2,,1147,12/17/2025,,,120%,2147,1.87,1899,1.66,2025-10-11,2026-01-13,95,28
Cortland on the River,B7 - Windsor,112,1,2,2,,1147,6/28/2025,,,120%,2156,1.88,2156,1.88,2025-04-21,2025-04-22,2,0
Cortland on the River,Windsor,312,,2,2,,1147,9/9/2025,,,120%,2277,1.99,2194,1.91,2025-06-19,2025-10-18,122,40
Cortland on the River,Windsor,512,,2,2,,1147,11/29/2023,,,120%,2428,2.12,2226,1.94,2023-09-21,2023-09-25,5,0
Cortland on the River,Windsor,512,,2,2,,1147,10/19/2025,,,120%,2409,2.1,2409,2.1,2025-09-01,2025-09-09,9,0
Cortland on the River,Windsor,113,1,2,2,,1193,8/22/2024,565,11,120%,2014,1.69,2014,1.69,2024-07-14,2024-09-20,69,30
Cortland on the River,Windsor,213,,2,2,,1193,3/21/2026,565,,120%,2165,1.81,1985,1.66,2026-01-16,2026-04-07,82,18
Cortland on the River,Windsor,513,,2,2,,1193,8/27/2025,,,120%,2397,2.01,2397,2.01,2025-07-05,2025-09-09,67,14
Cortland on the River,Windsor,513,,2,2,,1193,4/8/2026,,,120%,2175,1.82,1924,1.61,2026-01-16,2026-02-03,19,0
Cortland on the River,Windsor,313,,2,2,,1193,10/18/2023,,,120%,2161,1.81,1981,1.66,2023-10-10,2023-11-14,36,28
Cortland on the River,Windsor,313,,2,2,,1193,4/5/2025,565,,120%,2213,1.85,2213,1.85,2025-01-14,2025-04-15,92,11
Cortland on the River,Windsor,413,,2,2,,1193,3/28/2025,565,,120%,2213,1.85,2213,1.85,2025-01-30,2025-04-15,76,19
Monterra Townhomes,Lennox V (2x2.5),N104,,2,2,1,1313,2/11/2025,750,,80%,1713,1.3,1713,1.3,2025-01-07,2025-02-13,38,3
Monterra Townhomes,Lennox V,Q104,,2,2,1,1313,10/18/2024,750,,80%,1718,1.31,1718,1.31,2024-09-07,2024-09-21,15,0
Monterra Townhomes,2 Bedroom 2.5 Bath Vintage,B103,,2,2,1,1313,12/29/2023,300,,80%,1725,1.31,1725,1.31,2023-12-02,2024-03-29,119,92
Monterra Townhomes,Lennox V (2x2.5),F103,,2,2,1,1313,8/21/2023,300,,80%,1820,1.39,1820,1.39,2023-07-18,2023-09-06,51,17
Monterra Townhomes,Lennox V (2x2.5),F103,,2,2,1,1313,9/19/2024,750,,80%,1763,1.34,1763,1.34,2023-12-28,2025-02-05,406,140
Monterra Townhomes,Lennox V (2x2.5),G103,,2,2,1,1313,3/8/2025,750,,80%,1770,1.35,1770,1.35,2025-01-30,2025-02-28,30,0
Monterra Townhomes,Windsor R,H102,,2,2,1,1313,9/8/2023,300,,80%,2465,1.88,2465,1.88,2023-08-01,2023-08-23,23,0
Monterra Townhomes,Windsor R,H102,,2,2,1,1313,3/29/2024,750,,80%,1807,1.38,1807,1.38,2024-03-29,2024-05-08,41,41
Monterra Townhomes,Lennox V (2x2.5),W103,,2,2,1,1313,11/8/2023,300,,80%,1695,1.29,1695,1.29,2023-10-06,2023-10-18,13,0
Monterra Townhomes,Lennox V (2x2.5),W103,,2,2,1,1313,11/18/2024,750,,80%,1863,1.42,1863,1.42,2024-10-11,2024-12-09,60,22
Monterra Townhomes,Lennox R (2x2.5),N103,,2,2,1,1313,12/16/2023,300,,80%,1725,1.31,1725,1.31,2023-11-24,2024-01-03,41,19
Monterra Townhomes,Lennox R (2x2.5),N103,,2,2,1,1313,11/11/2025,750,,80%,1925,1.47,1842,1.4,2025-10-07,2025-11-25,50,15
Monterra Townhomes,Lennox V (2x2.5),F105,,2,2,1,1313,3/8/2025,750,,120%,1950,1.49,1950,1.49,2025-01-28,2025-04-29,92,53
Monterra Townhomes,Lennox R,E106,,2,2,1,1313,4/29/2026,750,,120%,1955,1.49,1955,1.49,2026-04-10,2026-04-17,8,0
Monterra Townhomes,Lennox R (2x2.5),R101,,2,2,1,1313,9/9/2023,300,,120%,1695,1.29,1695,1.29,2023-08-03,2023-10-24,83,46
Monterra Townhomes,Lennox R (2x2.5),R101,,2,2,1,1313,11/19/2024,750,,120%,1908,1.45,1835,1.4,2024-10-04,2024-10-29,26,0
Monterra Townhomes,Lennox R (2x2.5),R101,,2,2,1,1313,11/15/2025,750,,120%,1970,1.5,1970,1.5,2025-11-15,2026-01-03,50,50
Monterra Townhomes,Windsor R (2denx2),E107,,2,2,1,1313,8/26/2023,300,,120%,2405,1.83,2405,1.83,2023-07-13,2023-08-23,42,0
Monterra Townhomes,Windsor R (2denx2),E107,,2,2,1,1313,3/29/2024,750,,120%,2021,1.54,2021,1.54,2024-03-29,2024-05-22,55,55
Monterra Townhomes,Windsor R (2denx2),E107,,2,2,1,1313,11/8/2025,750,,120%,2050,1.56,2050,1.56,2025-09-25,2026-02-21,150,106
Monterra Townhomes,Lennox R (2x2.5),A104,,2,2,1,1313,8/26/2023,300,,120%,2315,1.76,2315,1.76,2023-07-13,2023-08-20,39,0
Monterra Townhomes,Lennox R (2x2.5),A104,,2,2,1,1313,6/25/2024,750,,120%,2095,1.6,2095,1.6,2024-05-24,2024-09-06,106,74
Monterra Townhomes,Lennox R (2x2.5),A104,,2,2,1,1313,12/26/2025,750,,120%,2100,1.6,2100,1.6,2025-12-02,2026-02-21,82,58
Monterra Townhomes,Lennox R (2x2.5),R102,,2,2,1,1313,12/15/2023,300,,120%,2315,1.76,2315,1.76,2023-12-15,2024-03-29,106,106
Monterra Townhomes,Lennox R (2x2.5),R102,,2,2,1,1313,1/23/2026,750,,120%,2115,1.61,2115,1.61,2026-01-15,2026-02-21,38,30
